"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.828370375E0,-6.224863923E-1,-4.123713756E-1,8.964465719E-1,1.166685869E0
2.838404375E0,-7.605819847E-1,-4.118474650E-1,1.061211169E0,1.369040699E0
2.848438375E0,-7.795673092E-1,-6.715585649E-1,8.377645004E-1,1.326863012E0
2.858473375E0,-8.403372753E-1,-9.143846601E-1,-2.477017960E0,2.770899496E0
2.868507375E0,-1.138203869E0,-1.077448302E0,-5.661268348E-1,1.666404058E0
2.878542375E0,-2.202221044E0,-1.602907167E0,2.501614273E-2,2.723915329E0
2.888576375E0,-2.853543272E0,-1.813698707E0,-2.059640783E-1,3.387422827E0
2.898610375E0,-2.545646145E0,-1.254347041E0,-1.006704594E0,3.011171688E0
2.908645375E0,-1.823551557E0,-7.190221685E-1,-1.687312310E0,2.586378934E0
2.918679375E0,-1.008822017E0,-4.003261113E-1,-1.684595693E0,2.003957461E0
2.928714375E0,1.822043560E-1,-1.962541920E-1,-1.277785605E0,1.305545934E0
2.938748375E0,1.517248089E0,-5.326053321E-2,-5.897542638E-1,1.628707629E0
2.948782375E0,3.768128784E0,3.094609648E-1,-5.662619054E-2,3.781238838E0
2.958817375E0,3.734180435E0,2.695309138E-1,-7.700420487E-1,3.822265714E0
2.968851375E0,1.598802129E0,3.108625424E-1,-4.518137687E-1,1.690248340E0
2.978886375E0,1.005818887E0,3.761285788E-1,5.555515605E-1,1.209041719E0
2.988920375E0,8.763663563E-1,3.001890349E-1,-2.656518710E-1,9.636920482E-1
2.998955375E0,1.335665877E0,2.273227876E-1,-2.505321407E-1,1.377840824E0
3.008989375E0,2.223128056E0,2.970397246E-1,3.268459064E-1,2.266574331E0
3.019023375E0,1.866128643E0,5.028324795E-1,8.070748043E-1,2.094432227E0
3.029058375E0,9.764407213E-1,1.769700748E-1,1.154708147E0,1.522532691E0
3.039092375E0,2.910822889E-1,2.850921088E-1,9.789694959E-1,1.060371484E0
