"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.741776792E0,-1.889288148E0,-1.779448056E0,1.238442614E0,2.875688648E0
2.751811792E0,-1.188978386E0,-1.722835314E-1,9.402983505E-1,1.525618630E0
2.761845792E0,-7.546180440E-1,-1.107445103E-1,4.751850897E-1,8.986176096E-1
2.771880792E0,-7.656932551E-1,-1.178921467E-1,-2.163879097E-2,7.750180362E-1
2.781914792E0,-3.207602705E-1,4.001015782E-2,-2.979308403E-1,4.396029452E-1
2.791948792E0,6.062685549E-3,-1.303233272E-1,-5.459393227E-1,5.613115622E-1
2.801983792E0,9.026544146E-2,-2.611641330E-1,-7.577389222E-1,8.065499541E-1
2.812017792E0,-2.686719579E-1,7.956130922E-2,-9.050215137E-1,9.474062292E-1
2.822052792E0,-4.976056534E-1,3.122951102E-1,-9.937810779E-1,1.154443785E0
2.832086792E0,-4.245384081E-1,4.829881990E-1,-1.399944465E0,1.540569688E0
2.842120792E0,9.305396399E-1,-3.133856159E-1,-9.745273662E-1,1.383408166E0
2.852155792E0,1.643533475E0,-1.009123587E0,-6.893954962E-1,2.048120809E0
2.862189792E0,3.527128190E-1,-5.202209294E-1,-2.802740031E-1,6.881785124E-1
2.872224792E0,-7.734707829E-1,3.320347255E-1,3.603796881E-1,9.156296361E-1
2.882258792E0,-1.001628626E0,9.824000573E-1,5.218768609E-1,1.496905219E0
2.892293792E0,-2.995608978E-1,1.538425827E-1,5.509082866E-1,6.456811999E-1
2.902327792E0,-2.083644334E-1,1.810409063E-1,5.206787664E-1,5.893198831E-1
2.912361792E0,-2.860614310E-1,-3.246841908E-2,5.996775734E-1,6.652056318E-1
2.922396792E0,-4.538809057E-1,-4.741828769E-1,7.847840488E-1,1.023104726E0
2.932430792E0,-7.644043095E-1,-5.381297815E-1,1.011325648E0,1.377199033E0
2.942465792E0,-6.523427139E-1,-6.715562260E-1,1.103598220E0,1.447227630E0
2.952499792E0,-2.614893843E-1,-7.287191910E-1,1.019364985E0,1.280044269E0
2.962533792E0,1.865811431E-1,-4.903159297E-1,7.827398622E-1,9.422865412E-1
2.972568792E0,4.859144381E-1,-2.074182808E-1,4.634356946E-1,7.027857621E-1
2.982602792E0,5.737137432E-1,6.067082655E-1,1.069391423E-1,8.418303623E-1
2.992636792E0,4.465753944E-1,1.896905755E0,-5.129060626E-1,2.015131176E0
3.002671792E0,2.659989032E-1,2.939079559E-1,-9.500175923E-1,1.029403093E0
3.012705792E0,-4.321384728E-3,-3.855642307E-1,-1.239733679E0,1.298313539E0
3.022740792E0,2.205204293E-2,-4.398293155E-1,-1.251430449E0,1.326655302E0
3.032774792E0,-3.253874646E-1,-2.448615110E-1,-1.333769771E0,1.394552245E0
3.042809792E0,-5.225159615E-1,3.397407711E-1,-1.271494001E0,1.416030972E0
3.052843792E0,-5.467253347E-1,3.869406652E-1,-9.640514946E-1,1.173893928E0
3.062877792E0,-6.124739125E-1,3.505183589E-1,-6.261865103E-1,9.434495001E-1
