"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.791619958E0,2.430833435E0,-1.633697435E0,-5.589938164E-3,2.928813709E0
2.801653958E0,2.625917599E0,-1.515707640E0,2.928197891E-1,3.046072277E0
2.811688958E0,2.480534183E0,-1.111756109E0,3.082283717E-1,2.735700314E0
2.821723958E0,2.637071163E0,-6.574056718E-1,1.749592173E-1,2.723405453E0
2.831758958E0,2.511080330E0,8.176556334E-2,1.161280417E-1,2.515093587E0
2.841793958E0,1.421666871E0,6.134281781E-1,1.896105856E-1,1.559930446E0
2.851827958E0,6.630450189E-1,8.925963266E-1,2.161481738E-1,1.132729859E0
2.861862958E0,-1.147067298E-1,1.424533030E0,-3.151467973E-1,1.463478558E0
2.871897958E0,-8.732585612E-1,2.210157470E0,-2.272777641E-1,2.387264488E0
2.881932958E0,-8.238826257E-1,1.738259831E0,-3.269295216E-2,1.923901933E0
2.891966958E0,-8.603629656E-1,1.293557738E0,-2.507525808E-1,1.573655906E0
2.902001958E0,-9.724991132E-1,1.181206267E0,-4.626720482E-1,1.598458068E0
2.912036958E0,-1.073315928E0,7.819269530E-1,-1.352694869E-1,1.334808854E0
2.922071958E0,-1.137974293E0,2.031547835E-1,1.668041056E-1,1.167938769E0
2.932105958E0,-8.254447094E-1,-3.575933437E-1,2.856259596E-1,9.438295166E-1
2.942140958E0,-1.855608040E-1,-8.297712104E-1,4.773234165E-1,9.750849796E-1
2.952175958E0,2.199791233E-1,-1.264217872E0,4.140214598E-1,1.348351368E0
2.962210958E0,3.283220360E-1,-1.501902072E0,3.598820901E-1,1.578930116E0
2.972244958E0,4.827753603E-2,-1.483154436E0,2.563688314E-1,1.505922568E0
2.982279958E0,-8.066760242E-2,-1.156994847E0,2.264258248E-1,1.181699197E0
2.992314958E0,-3.343059303E-1,-7.094988084E-1,2.212305737E-1,8.149183891E-1
3.002349958E0,-4.561560573E-1,-3.674190049E-1,6.155188501E-2,5.889513633E-1
