"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.477722625E0,-6.484111923E-1,4.584462655E-1,6.861467832E-1,1.049479614E0
2.487757625E0,-2.035450852E-1,-1.783076254E-1,1.820887274E-1,3.261602606E-1
2.497791625E0,-1.260221153E-3,-7.316275960E-1,-5.173709965E-1,8.960766013E-1
2.507826625E0,2.417012371E-2,-9.092206916E-1,-1.057543795E0,1.394871083E0
2.517860625E0,1.730378222E-1,-7.790605018E-1,-1.459978412E0,1.663855258E0
2.527895625E0,5.094947970E-1,-5.057490706E-1,-1.328773910E0,1.510300359E0
2.537929625E0,9.217599725E-1,-2.468884483E-1,-8.915752566E-1,1.305948617E0
2.547964625E0,1.174174186E0,-2.112125391E-1,-3.382737046E-1,1.240050344E0
2.557998625E0,3.950015637E-1,-9.291301686E-1,1.643395042E-1,1.022896172E0
2.568033625E0,-3.436505849E-1,-1.121510873E0,3.681184781E-1,1.229387480E0
2.578067625E0,-6.296701352E-1,-2.172641149E-1,4.199037588E-1,7.874054492E-1
2.588102625E0,-5.106540075E-1,5.229197118E-1,1.904350430E-1,7.552999708E-1
2.598136625E0,-1.431309953E-1,5.151648420E-1,-1.152000886E-1,5.469482212E-1
2.608171625E0,-5.366808414E-2,2.460464492E-1,-2.655320030E-1,3.659595102E-1
2.618205625E0,3.368105851E-1,-2.581917009E-1,-3.561878192E-1,5.540524228E-1
2.628240625E0,9.571164776E-1,-6.073435655E-1,-4.955801779E-1,1.237149090E0
2.638274625E0,1.153299699E0,-5.562631667E-1,-5.975719911E-1,1.413018468E0
2.648309625E0,1.117538786E0,-3.365826899E-1,-4.227630472E-1,1.241333734E0
2.658343625E0,1.009399795E0,9.336073816E-2,-2.329466397E-1,1.040128987E0
2.668378625E0,5.071983761E-1,5.199496186E-1,-2.072627449E-1,7.553513381E-1
2.678412625E0,7.551774032E-2,7.194168556E-1,-3.812864077E-1,8.177058554E-1
2.688446958E0,-3.513216933E-1,6.310215729E-1,-6.318705887E-1,9.596226334E-1
2.698480958E0,-8.473039404E-1,5.748511729E-1,-7.501597613E-1,1.269298037E0
2.708515958E0,-7.737029173E-1,4.026725990E-1,-8.353566170E-1,1.207717725E0
2.718549958E0,-3.542203043E-1,3.312149459E-1,-7.500948572E-1,8.932063923E-1
2.728584958E0,-1.833942644E-1,3.129271942E-1,-4.590625620E-1,5.850601003E-1
2.738618958E0,-3.573058069E-2,3.088458377E-1,-8.246035874E-2,3.216553072E-1
2.748653958E0,2.198585245E-1,4.247651339E-1,2.788958144E-1,5.536660230E-1
2.758688958E0,-3.086840160E-2,2.225157917E-1,6.929049951E-1,7.284116061E-1
2.768722958E0,-2.324179417E-1,4.625147581E-2,7.341307890E-1,7.714306930E-1
2.778757958E0,-1.361205491E-1,-5.350143850E-2,5.722921389E-1,5.906856187E-1
2.788791958E0,-4.621273801E-2,7.189151645E-3,2.892886555E-1,2.930447530E-1
2.798826958E0,-4.604503255E-1,9.817036539E-2,1.833833009E-1,5.052537560E-1
2.808860958E0,-6.529245850E-1,3.994993150E-2,2.728170490E-1,7.087564130E-1
2.818895958E0,-2.170550039E-1,2.413096198E-1,1.205660784E-1,3.462360273E-1
2.828929958E0,1.002955359E-1,9.674539894E-2,1.902567029E-2,1.406443844E-1
2.838964958E0,-6.099961549E-2,7.353458405E-3,6.252369225E-2,8.765978858E-2
2.848998958E0,-3.564911436E-1,-7.711322621E-1,7.231310070E-2,8.526195433E-1
2.859033958E0,-1.892641380E-2,-8.830351058E-1,5.166219682E-1,1.023233827E0
2.869067958E0,1.845638537E-1,4.817941976E-1,9.315830755E-1,1.064911495E0
2.879102958E0,-1.100697416E-1,7.019751960E-1,1.310970892E0,1.491150296E0
2.889136958E0,4.434430410E-1,2.465197814E-1,1.294692829E0,1.390555016E0
2.899171958E0,8.697187299E-1,-2.008764160E-1,9.804494262E-1,1.325912169E0
2.909205958E0,1.139238242E0,-4.155575234E-1,5.628664273E-1,1.336925743E0
2.919240958E0,1.050608924E0,-3.690820992E-1,8.351344228E-2,1.116680439E0
2.929274958E0,8.032347185E-1,2.548812997E-1,-8.914606512E-2,8.474063434E-1
